2016-02-15 14:34:25,409 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=a7f0dcc3-b785-4dd0-b92c-2cabc34535eb
2016-02-15 17:12:01,411 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 6697b777-8304-4599-8dc5-c8ef27fe7019, Hostname , IPv6Address 
2016-02-15 17:12:01,446 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:12:01,451 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:12:01,465 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=6697b777-8304-4599-8dc5-c8ef27fe7019
2016-02-15 17:12:30,196 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=6697b777-8304-4599-8dc5-c8ef27fe7019
2016-02-15 17:12:30,202 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:12:30,752 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:12:31,336 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 6697b777-8304-4599-8dc5-c8ef27fe7019, Hostname , IPv6Address 
2016-02-15 17:12:31,954 [12] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:12:48,292 [12] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:12:48,299 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=6697b777-8304-4599-8dc5-c8ef27fe7019
2016-02-15 17:13:03,308 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=6697b777-8304-4599-8dc5-c8ef27fe7019
2016-02-15 17:13:03,309 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:13:03,321 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:13:03,326 [8] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 6697b777-8304-4599-8dc5-c8ef27fe7019, Hostname , IPv6Address 
2016-02-15 17:13:03,334 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:13:03,342 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:13:03,347 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=4, reason=ManagedDisconnect, detail=), serverId=6697b777-8304-4599-8dc5-c8ef27fe7019
2016-02-15 17:15:26,309 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=eb7bccce-ff13-4495-91f5-981348123f9a
2016-02-15 17:15:26,409 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-15 17:15:26,417 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 17:15:26,869 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 17:15:26,874 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 17:15:26,878 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 17:15:26,882 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 17:15:26,886 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 17:15:26,890 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 17:15:26,893 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 17:15:26,898 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-15 17:15:26,902 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-15 17:15:26,905 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-15 17:15:26,910 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-15 17:15:26,914 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-15 17:15:26,918 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-15 17:15:26,923 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-15 17:15:26,940 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-15 17:15:26,952 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-15 17:15:26,958 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:15:26,963 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-15 17:15:26,977 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=eb7bccce-ff13-4495-91f5-981348123f9a
2016-02-15 17:15:27,003 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-15 17:15:30,479 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:15:30,484 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:15:30,494 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID eb7bccce-ff13-4495-91f5-981348123f9a, Hostname , IPv6Address 
2016-02-15 17:15:30,534 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:15:30,538 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:15:30,552 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=eb7bccce-ff13-4495-91f5-981348123f9a
2016-02-15 17:15:45,769 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=eb7bccce-ff13-4495-91f5-981348123f9a
2016-02-15 17:15:45,770 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:15:45,823 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:15:45,827 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID eb7bccce-ff13-4495-91f5-981348123f9a, Hostname , IPv6Address 
2016-02-15 17:15:45,834 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:15:45,838 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:15:45,843 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=eb7bccce-ff13-4495-91f5-981348123f9a
2016-02-15 17:17:01,384 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:01,483 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-15 17:17:01,490 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 17:17:01,926 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 17:17:01,930 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 17:17:01,935 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 17:17:01,939 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 17:17:01,942 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 17:17:01,946 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 17:17:01,950 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 17:17:01,955 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-15 17:17:01,960 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-15 17:17:01,964 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-15 17:17:01,968 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-15 17:17:01,972 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-15 17:17:01,976 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-15 17:17:01,979 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-15 17:17:01,995 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-15 17:17:02,010 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-15 17:17:02,016 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:17:02,021 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-15 17:17:02,040 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:02,066 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-15 17:17:18,304 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:17:18,309 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:17:18,318 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID fb4d27b9-fe41-4869-aedf-ff3364a1ce45, Hostname , IPv6Address 
2016-02-15 17:17:18,363 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:17:18,367 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:17:18,382 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:34,430 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:34,434 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:17:36,403 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:17:39,994 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID fb4d27b9-fe41-4869-aedf-ff3364a1ce45, Hostname , IPv6Address 
2016-02-15 17:17:40,002 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:17:40,009 [10] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:17:40,014 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:55,026 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:17:55,027 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 17:17:55,035 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 17:17:55,039 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID fb4d27b9-fe41-4869-aedf-ff3364a1ce45, Hostname , IPv6Address 
2016-02-15 17:17:55,043 [15] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServer returned with err -2: UnknownOperationCode
2016-02-15 17:17:55,047 [15] ERROR Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - RegisterGameServerResponse contract invalid: Missing value 2 (RegisterGameServerResponse.InternalAddress)

2016-02-15 17:17:55,051 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=4, reason=ManagedDisconnect, detail=), serverId=fb4d27b9-fe41-4869-aedf-ff3364a1ce45
2016-02-15 17:21:18,785 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=cf88c50a-8682-4826-a445-29f8e2a8b3b9
2016-02-15 17:21:18,891 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-15 17:21:18,898 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 17:21:19,329 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 17:21:19,334 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 17:21:19,338 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 17:21:19,342 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 17:21:19,346 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 17:21:19,350 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 17:21:19,353 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 17:21:19,358 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
